X,Y,OBJECTID,DATE,latitude,longitude,CD1____KM_,CD2____KM_,CD3____KM_,CD4____KM_,WD1__G_KM_,WD2__G_KM_,WD3__G_KM_,WD4__G_KM_,SEA_STATE_,SOURCE,INFO,CD4
7.81,43.09,1323,11/9/08,43.09,7.81,0,0,0,0,0,0,0,0,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.76,43.1,1324,11/9/08,43.1,7.76,0,0,0,1.96,0,0,0,19.6,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.69,43.11,1325,11/9/08,43.11,7.69,0,0,0,5.89,0,0,0,271.3,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
7.64,43.11,1326,11/9/08,43.11,7.64,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.65,43.13,1327,11/9/08,43.13,7.65,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.59,43.13,1328,11/9/08,43.13,7.59,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.53,43.12,1329,11/9/08,43.12,7.53,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.47,43.12,1330,11/9/08,43.12,7.47,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.78,42.86,1331,16/09/2008,42.86,6.78,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.82,42.88,1332,16/09/2008,42.88,6.82,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.86,42.9,1333,16/09/2008,42.9,6.86,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.9,42.92,1334,16/09/2008,42.92,6.9,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.94,42.94,1335,16/09/2008,42.94,6.94,0,0,0,3.93,0,0,0,39.2,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.99,42.96,1336,16/09/2008,42.96,6.99,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.03,42.98,1337,16/09/2008,42.98,7.03,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.04,42.99,1338,16/09/2008,42.99,7.04,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.06,43.02,1339,16/09/2008,43.02,7.06,0,0,0,0,0,0,0,313.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.08,43.07,1340,16/09/2008,43.07,7.08,0,0,0,1.96,0,0,0,19.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.1,43.1,1341,16/09/2008,43.1,7.1,0,0,0,3.93,0,0,0,39.2,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.09,43.13,1342,16/09/2008,43.13,7.09,0,0,0,0,0,0,0,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.12,43.17,1343,16/09/2008,43.17,7.12,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.15,43.19,1344,16/09/2008,43.19,7.15,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.18,43.23,1345,16/09/2008,43.23,7.18,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.83,42.87,1346,17/09/2008,42.87,6.83,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.77,42.86,1347,17/09/2008,42.86,6.77,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.7,42.84,1348,17/09/2008,42.84,6.7,0,0,0,1.96,0,0,0,19.6,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.65,42.83,1349,17/09/2008,42.83,6.65,0,0,0,7.86,0,0,0,351.2,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
6.61,42.83,1350,17/09/2008,42.83,6.61,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.55,42.82,1351,17/09/2008,42.82,6.55,0,0,0,0,0,0,0,156.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.49,42.8,1352,17/09/2008,42.8,6.49,0,0,0,3.93,0,0,0,39.2,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.47,42.81,1353,17/09/2008,42.81,6.47,0,0,0,0,0,0,0,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.41,42.79,1354,17/09/2008,42.79,6.41,0,0,0,0,0,0,0,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.35,42.77,1355,17/09/2008,42.77,6.35,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.35,42.72,1356,17/09/2008,42.72,6.35,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.29,42.72,1357,17/09/2008,42.72,6.29,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.23,42.72,1358,17/09/2008,42.72,6.23,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.24,42.71,1359,17/09/2008,42.71,6.24,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.24,42.71,1360,17/09/2008,42.71,6.24,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.21,42.67,1361,17/09/2008,42.67,6.21,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.19,42.62,1362,17/09/2008,42.62,6.19,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.17,42.58,1363,17/09/2008,42.58,6.17,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.15,42.53,1364,17/09/2008,42.53,6.15,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.13,42.49,1365,17/09/2008,42.49,6.13,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.06,42.51,1366,18/09/2008,42.51,6.06,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.01,42.52,1367,18/09/2008,42.52,6.01,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.96,42.53,1368,18/09/2008,42.53,5.96,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.9,42.55,1369,18/09/2008,42.55,5.9,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
5.89,42.58,1370,18/09/2008,42.58,5.89,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.92,42.62,1371,18/09/2008,42.62,5.92,0,0,0,1.96,0,0,0,176.4,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
5.94,42.67,1372,18/09/2008,42.67,5.94,0,0,0,3.93,0,0,0,196,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
5.96,42.7,1373,18/09/2008,42.7,5.96,0,0,0,3.93,0,0,0,39.2,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
5.97,42.79,1374,18/09/2008,42.79,5.97,0,0,0,0,0,0,0,0,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.02,42.77,1375,18/09/2008,42.77,6.02,0,0,0,0,0,0,0,0,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.07,42.74,1376,18/09/2008,42.74,6.07,0,0,0,1.96,0,0,0,19.6,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.11,42.72,1377,18/09/2008,42.72,6.11,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.16,42.72,1378,18/09/2008,42.72,6.16,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.22,42.73,1379,18/09/2008,42.73,6.22,0,0,0,5.89,0,0,0,58.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
6.27,42.75,1380,18/09/2008,42.75,6.27,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.28,42.8,1381,18/09/2008,42.8,6.28,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.33,42.79,1382,18/09/2008,42.79,6.33,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.34,42.78,1383,18/09/2008,42.78,6.34,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.36,42.79,1384,18/09/2008,42.79,6.36,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.4,42.8,1385,18/09/2008,42.8,6.4,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.45,42.8,1386,18/09/2008,42.8,6.45,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.38,42.96,1387,22/09/2008,42.96,6.38,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.42,42.92,1388,22/09/2008,42.92,6.42,0,0,0,7.86,0,0,0,194.4,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
6.46,42.88,1389,22/09/2008,42.88,6.46,0,0,0,3.93,0,0,0,271.3,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.5,42.85,1390,22/09/2008,42.85,6.5,0,0,0,5.89,0,0,0,406.9,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
6.54,42.81,1391,22/09/2008,42.81,6.54,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.59,42.77,1392,22/09/2008,42.77,6.59,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.63,42.73,1393,22/09/2008,42.73,6.63,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.68,42.69,1394,22/09/2008,42.69,6.68,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.78,42.64,1395,22/09/2008,42.64,6.78,0,0,0,0,0,0,0,0,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.81,42.6,1396,22/09/2008,42.6,6.81,0,0,0,7.86,0,0,0,194.4,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
7.05,42.37,1397,22/09/2008,42.37,7.05,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.08,42.33,1398,22/09/2008,42.33,7.08,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.99,42.76,1399,23/09/2008,42.76,5.99,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.92,42.77,1400,23/09/2008,42.77,5.92,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.85,42.78,1401,23/09/2008,42.78,5.85,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
5.65,43.07,1402,24/09/2008,43.07,5.65,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.58,43.06,1403,24/09/2008,43.06,5.58,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.52,43.05,1404,24/09/2008,43.05,5.52,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
5.45,43.04,1405,24/09/2008,43.04,5.45,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.03,42.85,1406,24/09/2008,42.85,5.03,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
4.99,42.81,1407,24/09/2008,42.81,4.99,0,0,0,3.93,0,0,0,155.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
4.97,42.79,1408,24/09/2008,42.79,4.97,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
4.97,42.79,1409,24/09/2008,42.79,4.97,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
4.96,42.77,1410,24/09/2008,42.77,4.96,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
4.96,42.72,1411,24/09/2008,42.72,4.96,0,0,0,0,0,0,0,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
4.96,42.67,1412,24/09/2008,42.67,4.96,0,0,0,1.96,0,0,0,19.6,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
4.98,42.63,1413,24/09/2008,42.63,4.98,0,0,0,1.96,0,0,0,19.6,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
5.02,42.59,1414,24/09/2008,42.59,5.02,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.05,42.55,1415,24/09/2008,42.55,5.05,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.09,42.51,1416,24/09/2008,42.51,5.09,0,0,0,0,0,0,0,156.8,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.72,42.9,1417,25/09/2008,42.9,5.72,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.78,42.89,1418,25/09/2008,42.89,5.78,0,0,0,1.96,0,0,0,19.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
5.8,42.88,1419,25/09/2008,42.88,5.8,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.83,42.92,1420,25/09/2008,42.92,5.83,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.86,42.95,1421,25/09/2008,42.95,5.86,0,0,0,5.89,0,0,0,58.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
5.86,42.95,1422,25/09/2008,42.95,5.86,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.9,42.93,1423,25/09/2008,42.93,5.9,0,0,0,9.82,0,0,0,330.1,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,9.82
5.94,42.92,1424,25/09/2008,42.92,5.94,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
5.99,42.9,1425,25/09/2008,42.9,5.99,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
18.32,-33.91,1426,5/9/13,-33.91,18.32,0,0,103.8,6.7,0,0,993.2,51.5,2.5,Peter Ryan,Cape Town to Tristan,6.7
16.88,-34.5,1427,6/9/13,-34.5,16.88,0,0,0.8,1,0,0,6.5,25.7,3,Peter Ryan,Cape Town to Tristan,1
13.77,-34.5,1428,7/9/13,-34.5,13.77,0,0,0.7,0.9,0,0,8.5,40.6,3,Peter Ryan,Cape Town to Tristan,0.9
12.63,-34.5,1429,8/9/13,-34.5,12.63,0,0,2.4,0,0,0,12.1,0,2.5,Peter Ryan,Cape Town to Tristan,0
8.13,-34.5,1430,9/9/13,-34.5,8.13,0,0,1.3,0.6,0,0,48.2,52.4,3.5,Peter Ryan,Cape Town to Tristan,0.6
3.39,-34.5,1431,10/9/13,-34.5,3.39,0,0,6.9,4.1,0,0,48.5,297.1,3,Peter Ryan,Cape Town to Tristan,4.1
2.74,-34.5,1432,11/9/13,-34.5,2.74,0,0,0,1.4,0,0,0,24,3.5,Peter Ryan,Cape Town to Tristan,1.4
-0.7,-34.65,1433,12/9/13,-34.65,-0.7,0,0,2.9,0.6,0,0,44.2,192.2,3,Peter Ryan,Cape Town to Tristan,0.6
-1.42,-34.8,1434,13/09/2013,-34.8,-1.42,0,0,1.7,1.1,0,0,56.8,255.6,3,Peter Ryan,Cape Town to Tristan,1.1
-2.13,-34.95,1435,14/09/2013,-34.95,-2.13,0,0,1.2,1.6,0,0,35.8,270.4,3,Peter Ryan,Cape Town to Tristan,1.6
-2.66,-35.06,1436,15/09/2013,-35.06,-2.66,0,0,1.2,0.9,0,0,20,120.7,3,Peter Ryan,Cape Town to Tristan,0.9
-6.92,-35.94,1437,16/09/2013,-35.94,-6.92,0,0,0.7,0,0,0,14.1,0,2,Peter Ryan,Cape Town to Tristan,0
-7.7,-36.1,1438,17/09/2013,-36.1,-7.7,0,0,0.7,0,0,0,14.2,0,3,Peter Ryan,Cape Town to Tristan,0
-8.49,-36.26,1439,18/09/2013,-36.26,-8.49,0,0,2,1.5,0,0,28.5,473.6,3,Peter Ryan,Cape Town to Tristan,1.5
-12.46,-37.42,1440,19/09/2013,-37.42,-12.46,0,0,0,0.5,0,0,0,133.3,3,Peter Ryan,Tristan to Gough,0.5
-11.76,-38.2,1441,20/09/2013,-38.2,-11.76,0,0,0,0,0,0,0,0,3,Peter Ryan,Tristan to Gough,0
-12.24,-37.04,1442,21/09/2013,-37.04,-12.24,0,0,0.8,0,0,0,7.5,0,3.5,Peter Ryan,Tristan to Cape Town,0
-8.46,-36.71,1443,22/09/2013,-36.71,-8.46,0,0,0,0,0,0,0,0,3,Peter Ryan,Tristan to Cape Town,0
-7.75,-36.64,1444,23/09/2013,-36.64,-7.75,0,0,0,0,0,0,0,0,2,Peter Ryan,Tristan to Cape Town,0
-7.04,-36.58,1445,24/09/2013,-36.58,-7.04,0,0,1.9,1,0,0,56.4,89.7,2,Peter Ryan,Tristan to Cape Town,1
-6.37,-36.52,1446,25/09/2013,-36.52,-6.37,0,0,2.1,0,0,0,38.4,0,2,Peter Ryan,Tristan to Cape Town,0
-5.54,-36.45,1447,26/09/2013,-36.45,-5.54,0,0,0,0,0,0,0,0,2,Peter Ryan,Tristan to Cape Town,0
-2.02,-36.14,1448,27/09/2013,-36.14,-2.02,0,0,2.3,0,0,0,41.7,0,3,Peter Ryan,Tristan to Cape Town,0
-1.39,-36.09,1449,28/09/2013,-36.09,-1.39,0,0,0.9,1.5,0,0,21.2,170.4,3.5,Peter Ryan,Tristan to Cape Town,1.5
-0.75,-36.03,1450,29/09/2013,-36.03,-0.75,0,0,1.8,0.4,0,0,18.1,191.7,4,Peter Ryan,Tristan to Cape Town,0.4
-0.06,-35.96,1451,30/09/2013,-35.96,-0.06,0,0,3.9,1.5,0,0,67.1,117,4,Peter Ryan,Tristan to Cape Town,1.5
0.62,-35.88,1452,1/10/13,-35.88,0.62,0,0,1.6,0.6,0,0,21.8,8.9,3,Peter Ryan,Tristan to Cape Town,0.6
5.91,-35.28,1453,2/10/13,-35.28,5.91,0,0,5.1,0,0,0,58.1,0,2.5,Peter Ryan,Tristan to Cape Town,0
6.74,-35.19,1454,3/10/13,-35.19,6.74,0,0,3.2,1.8,0,0,23.3,73.9,2.5,Peter Ryan,Tristan to Cape Town,1.8
7.42,-35.11,1455,4/10/13,-35.11,7.42,0,0,4.9,2.7,0,0,82.3,225.7,2.5,Peter Ryan,Tristan to Cape Town,2.7
8.11,-35.04,1456,5/10/13,-35.04,8.11,0,0,4.6,2,0,0,121.8,355.2,2.5,Peter Ryan,Tristan to Cape Town,2
8.8,-34.96,1457,6/10/13,-34.96,8.8,0,0,6,4.4,0,0,87.3,214.8,2.5,Peter Ryan,Tristan to Cape Town,4.4
13.47,-34.43,1458,7/10/13,-34.43,13.47,0,0,0,1.3,0,0,0,182.6,2,Peter Ryan,Tristan to Cape Town,1.3
14.06,-34.38,1459,8/10/13,-34.38,14.06,0,0,2.6,0,0,0,17.5,0,2,Peter Ryan,Tristan to Cape Town,0
14.49,-34.38,1460,9/10/13,-34.38,14.49,0,0,0,0.8,0,0,0,28.2,2.5,Peter Ryan,Tristan to Cape Town,0.8
14.96,-34.39,1461,10/10/13,-34.39,14.96,0,0,0.7,4,0,0,22.4,1381.6,3,Peter Ryan,Tristan to Cape Town,4
15.44,-34.39,1462,11/10/13,-34.39,15.44,0,0,2.6,2.2,0,0,56.2,193.2,3,Peter Ryan,Tristan to Cape Town,2.2
18.29,-33.9,1463,12/10/13,-33.9,18.29,0,0,21.2,3.2,0,0,134.2,90.2,2,Peter Ryan,Tristan to Cape Town,3.2
15.09,-34,1464,13/10/2013,-34,15.09,0,0,0,0.3,0,0,0,12.9,5,Peter Ryan,Cape Town to Antarctic,0.3
14.16,-34.67,1465,14/10/2013,-34.67,14.16,0,0,0,0,0,0,0,0,4,Peter Ryan,Cape Town to Antarctic,0
13.8,-35.14,1466,15/10/2013,-35.14,13.8,0,0,0,0,0,0,0,0,3,Peter Ryan,Cape Town to Antarctic,0
11.9,-37.66,1467,16/10/2013,-37.66,11.9,0,0,0,0,0,0,0,0,3,Peter Ryan,Cape Town to Antarctic,0
11.23,-38.52,1468,17/10/2013,-38.52,11.23,0,0,1.3,0.5,0,0,29,30.9,3,Peter Ryan,Cape Town to Antarctic,0.5
10.75,-39.13,1469,18/10/2013,-39.13,10.75,0,0,0,0,0,0,0,0,2,Peter Ryan,Cape Town to Antarctic,0
8.09,-42.42,1470,19/10/2013,-42.42,8.09,0,0,0,0,0,0,0,0,3,Peter Ryan,Cape Town to Antarctic,0
7.92,-42.91,1471,20/10/2013,-42.91,7.92,0,0,0,0,0,0,0,0,4,Peter Ryan,Cape Town to Antarctic,0
6.92,-44.77,1472,21/10/2013,-44.77,6.92,0,0,0,0,0,0,0,0,4,Peter Ryan,Cape Town to Antarctic,0
6.43,-45.27,1473,22/10/2013,-45.27,6.43,0,0,0,0,0,0,0,0,3,Peter Ryan,Cape Town to Antarctic,0
5.91,-45.79,1474,23/10/2013,-45.79,5.91,0,0,0,0,0,0,0,0,3.5,Peter Ryan,Cape Town to Antarctic,0
5.61,-46.09,1475,24/10/2013,-46.09,5.61,0,0,0,0,0,0,0,0,4,Peter Ryan,Cape Town to Antarctic,0
3.89,-47.84,1476,25/10/2013,-47.84,3.89,0,0,0,0,0,0,0,0,4.5,Peter Ryan,Cape Town to Antarctic,0
3.43,-48.28,1477,26/10/2013,-48.28,3.43,0,0,0,0,0,0,0,0,5,Peter Ryan,Cape Town to Antarctic,0
3.03,-48.63,1478,27/10/2013,-48.63,3.03,0,0,0,0,0,0,0,0,4.5,Peter Ryan,Cape Town to Antarctic,0
1.4,-50.15,1479,28/10/2013,-50.15,1.4,0,0,0,0,0,0,0,0,4,Peter Ryan,Cape Town to Antarctic,0
0.83,-50.68,1480,29/10/2013,-50.68,0.83,0,0,0,0,0,0,0,0,4,Peter Ryan,Cape Town to Antarctic,0
0.34,-51.11,1481,30/10/2013,-51.11,0.34,0,0,0,0,0,0,0,0,4,Peter Ryan,Cape Town to Antarctic,0
0.02,-51.37,1482,31/10/2013,-51.37,0.02,0,0,0,0,0,0,0,0,4,Peter Ryan,Cape Town to Antarctic,0
9.9988E-11,-54.06,1483,1/11/13,-54.06,0,0,0,0,0,0,0,0,0,4.5,Peter Ryan,Cape Town to Antarctic,0
9.9988E-11,-54.88,1484,2/11/13,-54.88,0,0,0,0,0,0,0,0,0,4.5,Peter Ryan,Cape Town to Antarctic,0
9.9988E-11,-57.73,1485,3/11/13,-57.73,0,0,0,0,0,0,0,0,0,4.5,Peter Ryan,Cape Town to Antarctic,0
9.9988E-11,-58.76,1486,4/11/13,-58.76,0,0,0,0,0,0,0,0,0,4.5,Peter Ryan,Cape Town to Antarctic,0
0.01,-59.48,1487,5/11/13,-59.48,0.01,0,0,0,0.2,0,0,0,114,4.5,Peter Ryan,Cape Town to Antarctic,0.2
9.9988E-11,-62.02,1488,6/11/13,-62.02,0,0,0,0,0,0,0,0,0,3.5,Peter Ryan,Cape Town to Antarctic,0
9.9988E-11,-63.1,1489,7/11/13,-63.1,0,0,0,0,0,0,0,0,0,3,Peter Ryan,Cape Town to Antarctic,0
83.14,5.63,1490,27/05/2013,5.63,83.14,1817.53,0,0,0,0.02,0,0,0,5,M. Eriksen,Manta 1,0
83.71,5.71,1491,27/05/2013,5.71,83.71,1924.17,641.39,0,0,0.02,1.99,0,0,5,M. Eriksen,Manta 3,0
85,5.9,1492,28/05/2013,5.9,85,0,656.04,0,0,0,11.46,0,0,4,M. Eriksen,Manta 5,0
85.7,5.97,1493,28/05/2013,5.97,85.7,604.01,1510.01,0,0,0.03,1.27,0,0,4,M. Eriksen,Manta 7,0
86.94,6.16,1494,29/05/2013,6.16,86.94,240.1,240.1,0,0,0.02,0.24,0,0,4,M. Eriksen,Manta 9,0
87.62,6.24,1495,29/05/2013,6.24,87.62,436.84,218.42,0,0,0.02,1.42,0,0,4,M. Eriksen,Manta 11,0
88.75,6.42,1496,30/05/2013,6.42,88.75,289.07,578.15,0,0,0.03,0.09,0,0,4,M. Eriksen,Manta 13,0
89.37,6.47,1497,30/05/2013,6.47,89.37,555.25,277.63,0,0,0.03,8.61,0,0,4,M. Eriksen,Manta 15,0
90.56,6.63,1498,31/05/2013,6.63,90.56,871.95,290.65,0,0,0.03,0.29,0,0,3,M. Eriksen,Manta 17,0
91.14,6.52,1499,31/05/2013,6.52,91.14,599.53,3597.19,0,0,0.02,11.77,0,0,3,M. Eriksen,Manta 19,0
92.26,6.48,1500,1/6/13,6.48,92.26,16339.26,13530.95,510.6,0,1.89,25.27,23.56,0,2,M. Eriksen,Manta 21,0
92.9,6.49,1501,1/6/13,6.49,92.9,7064.18,6843.42,441.51,0,1.13,22.85,25.23,0,3,M. Eriksen,Manta 23,0
93.68,6.55,1502,2/6/13,6.55,93.68,5112.19,340.81,0,0,0.51,0.07,0,0,2,M. Eriksen,Manta 25,0
94.13,6.7,1503,2/6/13,6.7,94.13,773.41,1031.21,0,0,0.03,0.26,0,0,2,M. Eriksen,Manta 27,0
94.86,6.85,1504,3/6/13,6.85,94.86,13494.21,1840.12,0,0,5.28,3.62,0,0,3,M. Eriksen,Manta 29,0
95.34,6.93,1505,3/6/13,6.93,95.34,1628.84,814.42,0,0,0.08,4.19,0,0,5,M. Eriksen,Manta 31,0
